scientific_name;mentions;article_cnt;Kingdom;Class;Order;Family;Genus;Species;country;iso3
Acinonyx jubatus;2;9;Animalia;Mammalia;Carnivora;Felidae;Acinonyx;jubatus;Jersey;JEY
Acinonyx jubatus;1;9;Animalia;Mammalia;Carnivora;Felidae;Acinonyx;jubatus;France;FRA
Acinonyx jubatus;1;9;Animalia;Mammalia;Carnivora;Felidae;Acinonyx;jubatus;Madagascar;MDG
Acinonyx jubatus;1;9;Animalia;Mammalia;Carnivora;Felidae;Acinonyx;jubatus;Namibia;NAM
Acinonyx jubatus;1;9;Animalia;Mammalia;Carnivora;Felidae;Acinonyx;jubatus;Netherlands;NLD
Acinonyx jubatus;1;9;Animalia;Mammalia;Carnivora;Felidae;Acinonyx;jubatus;United States;USA
Addax nasomaculatus;2;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Tunisia;TUN
Addax nasomaculatus;1;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Algeria;DZA
Addax nasomaculatus;1;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Chad;TCD
Addax nasomaculatus;1;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Egypt;EGY
Addax nasomaculatus;1;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Libya;LBY
Addax nasomaculatus;1;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Mauritania;MRT
Addax nasomaculatus;1;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Morocco;MAR
Addax nasomaculatus;1;7;Animalia;Mammalia;Artiodactyla;Bovidae;Addax;nasomaculatus;Sudan;SDN
Ailuropoda melanoleuca;4;5;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;China;CHN
Ailuropoda melanoleuca;3;5;Animalia;Mammalia;Carnivora;Ursidae;Ailuropoda;melanoleuca;United States;USA
Ailurus fulgens;14;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;China;CHN
Ailurus fulgens;10;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Nepal;NPL
Ailurus fulgens;8;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Myanmar;MMR
Ailurus fulgens;5;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Bhutan;BTN
Ailurus fulgens;5;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;India;IND
Ailurus fulgens;2;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Lao People's Democratic Republic;LAO
Ailurus fulgens;2;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;United States;USA
Ailurus fulgens;1;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;France;FRA
Ailurus fulgens;1;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Germany;DEU
Ailurus fulgens;1;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Ireland;IRL
Ailurus fulgens;1;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Russian Federation;RUS
Ailurus fulgens;1;22;Animalia;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;Saint Martin (French part);MAF
Alligator sinensis;2;3;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;Singapore;SGP
Alligator sinensis;1;3;Animalia;Reptilia;Crocodylia;Alligatoridae;Alligator;sinensis;China;CHN
Alouatta pigra;2;1;;;;;;;Mexico;MEX
Alouatta pigra;1;1;;;;;;;Guatemala;GTM
Alouatta pigra;1;1;;;;;;;Nicaragua;NIC
Amazona auropalliata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;auropalliata;Australia;AUS
Amazona auropalliata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;auropalliata;Indonesia;IDN
Amazona auropalliata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;auropalliata;Madagascar;MDG
Amazona auropalliata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;auropalliata;Malaysia;MYS
Amazona auropalliata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;auropalliata;Thailand;THA
Amazona guildingii;1;2;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;guildingii;Barbados;BRB
Amazona guildingii;1;2;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;guildingii;Venezuela, Bolivarian Republic of;VEN
Amazona imperialis;2;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Germany;DEU
Amazona imperialis;2;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Netherlands;NLD
Amazona imperialis;2;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Saint Lucia;LCA
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Australia;AUS
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Brazil;BRA
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Cyprus;CYP
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Denmark;DNK
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Dominica;DMA
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Israel;ISR
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Qatar;QAT
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;South Africa;ZAF
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Spain;ESP
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;Switzerland;CHE
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;United Kingdom;GBR
Amazona imperialis;1;1;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;imperialis;United States;USA
Amazona vittata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;vittata;Egypt;EGY
Amazona vittata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;vittata;Japan;JPN
Amazona vittata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;vittata;New Zealand;NZL
Amazona vittata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;vittata;Romania;ROU
Amazona vittata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;vittata;Switzerland;CHE
Amazona vittata;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Amazona;vittata;United States;USA
Anas aucklandica;1;1;Animalia;Aves;Anseriformes;Anatidae;Anas;aucklandica;New Zealand;NZL
Andrias davidianus;2;4;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;davidianus;China;CHN
Andrias davidianus;2;4;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;davidianus;United Kingdom;GBR
Andrias davidianus;1;4;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;davidianus;Czechia;CZE
Andrias davidianus;1;4;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;davidianus;Germany;DEU
Andrias davidianus;1;4;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;davidianus;Hong Kong;HKG
Andrias davidianus;1;4;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;davidianus;Japan;JPN
Andrias davidianus;1;4;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;davidianus;United States;USA
Andrias japonicus;1;3;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;japonicus;Japan;JPN
Andrias japonicus;1;3;Animalia;Amphibia;Caudata;Cryptobranchidae;Andrias;japonicus;United States;USA
Aonyx cinerea;4;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;India;IND
Aonyx cinerea;3;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;Australia;AUS
Aonyx cinerea;3;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;China;CHN
Aonyx cinerea;3;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;Indonesia;IDN
Aonyx cinerea;2;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;Philippines;PHL
Aonyx cinerea;1;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;Malaysia;MYS
Aonyx cinerea;1;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;Nepal;NPL
Aonyx cinerea;1;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;New Zealand;NZL
Aonyx cinerea;1;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;Singapore;SGP
Aonyx cinerea;1;11;Animalia;Mammalia;Carnivora;Mustelidae;Aonyx;cinerea;Thailand;THA
Ara glaucogularis;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Ara;glaucogularis;Netherlands;NLD
Ara glaucogularis;1;3;Animalia;Aves;Psittaciformes;Psittacidae;Ara;glaucogularis;Russian Federation;RUS
Ara militaris;2;4;Animalia;Aves;Psittaciformes;Psittacidae;Ara;militaris;Czechia;CZE
Ara militaris;1;4;Animalia;Aves;Psittaciformes;Psittacidae;Ara;militaris;Germany;DEU
Ara militaris;1;4;Animalia;Aves;Psittaciformes;Psittacidae;Ara;militaris;Israel;ISR
Ara militaris;1;4;Animalia;Aves;Psittaciformes;Psittacidae;Ara;militaris;Japan;JPN
Ara rubrogenys;2;4;Animalia;Aves;Psittaciformes;Psittacidae;Ara;rubrogenys;Bolivia, Plurinational State of;BOL
Ara rubrogenys;1;4;Animalia;Aves;Psittaciformes;Psittacidae;Ara;rubrogenys;United Kingdom;GBR
Asarcornis scutulata;1;1;Animalia;Aves;Anseriformes;Anatidae;Asarcornis;scutulata;India;IND
Astrochelys radiata;8;14;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;radiata;Madagascar;MDG
Astrochelys radiata;2;14;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;radiata;Hong Kong;HKG
Astrochelys radiata;1;14;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;radiata;Mexico;MEX
Astrochelys yniphora;3;5;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;yniphora;Madagascar;MDG
Astrochelys yniphora;1;5;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;yniphora;Hong Kong;HKG
Astrochelys yniphora;1;5;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;yniphora;Jersey;JEY
Astrochelys yniphora;1;5;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;yniphora;Tanzania, United Republic of;TZA
Astrochelys yniphora;1;5;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;yniphora;United Kingdom;GBR
Astrochelys yniphora;1;5;Animalia;Reptilia;Testudines;Testudinidae;Astrochelys;yniphora;United States;USA
Astrophytum asterias;1;1;Plantae;;Caryophyllales;Cactaceae;Astrophytum;asterias;China;CHN
Atelopus zeteki;2;6;Animalia;Amphibia;Anura;Bufonidae;Atelopus;zeteki;Panama;PAN
Atelopus zeteki;1;6;Animalia;Amphibia;Anura;Bufonidae;Atelopus;zeteki;Australia;AUS
Atelopus zeteki;1;6;Animalia;Amphibia;Anura;Bufonidae;Atelopus;zeteki;Canada;CAN
Atelopus zeteki;1;6;Animalia;Amphibia;Anura;Bufonidae;Atelopus;zeteki;Colombia;COL
Atelopus zeteki;1;6;Animalia;Amphibia;Anura;Bufonidae;Atelopus;zeteki;New Zealand;NZL
Atelopus zeteki;1;6;Animalia;Amphibia;Anura;Bufonidae;Atelopus;zeteki;United Kingdom;GBR
Babyrousa babyrussa;6;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Indonesia;IDN
Babyrousa babyrussa;4;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;United Kingdom;GBR
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Australia;AUS
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Cambodia;KHM
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Congo, The Democratic Republic of the;COD
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;India;IND
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Nepal;NPL
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Pakistan;PAK
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Peru;PER
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;Uganda;UGA
Babyrousa babyrussa;1;12;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;babyrussa;United States;USA
Babyrousa celebensis;3;4;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;celebensis;Indonesia;IDN
Babyrousa celebensis;2;4;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;celebensis;Costa Rica;CRI
Babyrousa celebensis;2;4;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;celebensis;Panama;PAN
Babyrousa celebensis;2;4;Animalia;Mammalia;Artiodactyla;Suidae;Babyrousa;celebensis;Papua New Guinea;PNG
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Argentina;ARG
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Belgium;BEL
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Bolivia, Plurinational State of;BOL
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Japan;JPN
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Madagascar;MDG
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Malaysia;MYS
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Paraguay;PRY
Batagur affinis;1;2;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;affinis;Singapore;SGP
Batagur baska;3;4;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;baska;United Kingdom;GBR
Batagur baska;2;4;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;baska;Canada;CAN
Batagur baska;1;4;Animalia;Reptilia;Testudines;Geoemydidae;Batagur;baska;India;IND
Berardius bairdii;1;1;Animalia;Mammalia;Cetacea;Ziphiidae;Berardius;bairdii;New Zealand;NZL
Bettongia penicillata;1;1;Animalia;Mammalia;Diprotodontia;Potoroidae;Bettongia;penicillata;Australia;AUS
Brachylophus fasciatus;1;2;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;fasciatus;Fiji;FJI
Brachylophus fasciatus;1;2;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;fasciatus;Germany;DEU
Brachylophus fasciatus;1;2;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;fasciatus;Madagascar;MDG
Brachylophus fasciatus;1;2;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;fasciatus;Nepal;NPL
Brachylophus fasciatus;1;2;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;fasciatus;Peru;PER
Brachylophus fasciatus;1;2;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;fasciatus;South Africa;ZAF
Brachylophus fasciatus;1;2;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;fasciatus;United Kingdom;GBR
Brachylophus vitiensis;2;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Guatemala;GTM
Brachylophus vitiensis;2;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Guyana;GUY
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Australia;AUS
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Brazil;BRA
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Fiji;FJI
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Indonesia;IDN
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Madagascar;MDG
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Malaysia;MYS
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Maldives;MDV
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;Tanzania, United Republic of;TZA
Brachylophus vitiensis;1;3;Animalia;Reptilia;Sauria;Iguanidae;Brachylophus;vitiensis;United States;USA
Bubalus depressicornis;2;4;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;Indonesia;IDN
Bubalus depressicornis;1;4;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;Cambodia;KHM
Bubalus depressicornis;1;4;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;Germany;DEU
Bubalus depressicornis;1;4;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;Philippines;PHL
Bubalus depressicornis;1;4;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;United Kingdom;GBR
Bubalus depressicornis;1;4;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;United States;USA
Bunopithecus hoolock;1;1;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;India;IND
Cacatua haematuropygia;1;1;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;Philippines;PHL
Cacatua haematuropygia;1;1;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;United Kingdom;GBR
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;Argentina;ARG
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;Brazil;BRA
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;Cambodia;KHM
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;China;CHN
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;India;IND
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;Korea, Democratic People's Republic of;PRK
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;Malaysia;MYS
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;Mongolia;MNG
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;Thailand;THA
Cacatua moluccensis;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;United States;USA
Cacatua sulphurea;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;India;IND
Cacatua sulphurea;1;2;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;Thailand;THA
Callimico goeldii;2;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;China;CHN
Callimico goeldii;2;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Ireland;IRL
Callimico goeldii;2;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;United States;USA
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Brazil;BRA
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Germany;DEU
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Madagascar;MDG
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Mexico;MEX
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Netherlands;NLD
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Norway;NOR
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Peru;PER
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Russian Federation;RUS
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Sweden;SWE
Callimico goeldii;1;13;Animalia;Mammalia;Primates;Cebidae;Callimico;goeldii;Viet Nam;VNM
Caloenas nicobarica;1;5;Animalia;Aves;Columbiformes;Columbidae;Caloenas;nicobarica;Guinea;GIN
Caloenas nicobarica;1;5;Animalia;Aves;Columbiformes;Columbidae;Caloenas;nicobarica;Mauritius;MUS
